PC1,PC2,cluster,mean_rating
-1.6841801721524148,-0.44045238898452777,2,1.93875
-1.9119970770764512,-0.48225857814534034,2,1.9887500000000002
-2.4977109732197027,-1.1338004292844497,2,1.8525
-2.709261512667614,-0.257378868746861,2,1.7433333333333334
-2.0335644638017807,-0.755101713321222,2,1.7591666666666665
-2.3401646681998365,-0.07131437115732166,2,1.63
-2.4641524381683864,-0.22698727263482918,2,1.7016666666666664
-2.245095020830049,-0.09326048116702648,2,1.6491666666666667
-2.0851266906797243,-0.0452904438394206,2,1.6745833333333333
-2.4389170965229687,-0.9228656054940753,2,1.7833333333333332
-2.413855704016726,-0.9169073891628339,2,1.7795833333333333
-2.1866088245545217,-0.7701528966518042,2,1.7141666666666666
-2.0728598285774575,0.2973903184052561,2,1.6420833333333331
-1.7504096561560671,-0.018770681766465624,2,1.6187500000000001
-1.4702848973479137,-0.12006461124369176,2,1.8925
-1.3208047884160317,-0.5200491333046043,2,1.8516666666666666
-1.1203416150224108,-1.3505860692500293,1,1.995
-1.3928979061352162,-0.45429268870984096,2,1.8433333333333335
-2.200586740880289,-0.21446202136520473,2,1.7079166666666665
-1.9358687721218861,0.37410503538156975,2,1.6487499999999997
-2.6963351594776808,0.1645694480581796,2,1.9462499999999998
-2.1637990920416805,1.1865714303216517,2,2.015
-2.1958975852495035,1.3621250899667394,2,1.9349999999999998
-1.6699701541166532,0.7213459263663446,2,1.9395833333333334
-2.3377298564740436,0.9905969190583019,2,1.7445833333333336
-2.2853326075408034,1.1189350909835196,2,1.7241666666666664
-1.2670140370330651,0.2208530739121758,2,1.8291666666666666
-1.2750752726187908,-0.4906169881053468,2,1.9879166666666668
-1.151099069123926,-0.4543351254870709,2,2.0004166666666667
-1.0506550490025897,-0.4964807411964202,2,2.0195833333333333
-1.6587812345120694,-0.2081440900619335,2,1.8362499999999997
-0.8725304601306021,0.5310142244003375,2,1.8783333333333332
-1.1678453564344127,0.24731490130188066,2,1.970416666666667
-0.6352797297142896,0.47932545192618614,2,1.904583333333333
-0.60959559218694,0.3669696451333474,2,1.9262499999999998
-1.8279167625356139,1.3245066291726058,2,1.8695833333333332
-2.153707191559325,1.1165118279075636,2,1.94625
-1.7575903316680983,1.2367566670914094,2,1.89375
-1.6778819346747256,1.1841823434766006,2,1.8866666666666667
-2.033952990352573,1.0928940029281926,2,1.9204166666666669
-1.7905474318752197,1.110089546230222,2,1.8549999999999998
-2.1534636983169,1.064800711058763,2,1.9470833333333335
-1.6828619048512676,1.1979464249484508,2,1.8620833333333333
-1.6895735146173538,1.0354296408913752,2,1.8675
-1.5899942237627174,1.11032357096658,2,1.89
-0.742359735139163,0.8562900548590332,2,2.057916666666667
-1.3897348857712202,1.044602559028899,2,1.9108333333333334
-1.3621462057972817,0.12147044918641801,2,2.1020833333333333
-0.8432436481595528,0.7341888155822229,2,2.1595833333333334
-0.7252488129000723,-0.047805258267317505,2,2.2566666666666664
-0.7265900008106163,-0.058867297700357334,2,2.25375
-0.9702302018872452,0.7109329866965748,2,2.145
-0.52951259481895,-0.1987851856839678,2,2.31
0.1779901712002507,-0.4086124987305635,1,2.4491666666666667
-0.6263079083984244,-0.46651010818745586,1,2.36
-0.10776933181016134,0.2917653817383219,2,2.3466666666666667
-0.777908464567695,-0.47887084111648287,2,2.38375
-0.1147302012163006,0.3434492170153178,2,2.3333333333333335
0.6378265408352453,-0.5814010224188895,1,2.3579166666666667
0.06187194725840245,-0.0769228653641969,1,2.61125
0.23681136212595444,-0.020251188914024446,1,2.6395833333333334
-0.4878676902141836,0.08777919556569189,2,2.7445833333333334
-0.1981642743277847,-0.00480102089064681,1,2.6975000000000002
-0.5311014447908472,0.2682568405283135,2,2.4920833333333334
0.2566404711488638,0.9497417693795661,2,2.4858333333333333
-0.4959782708629519,1.0764224648253033,2,2.349583333333334
-0.9190824918630514,1.1403716680917309,2,2.606666666666667
-0.4372057273319235,0.7025300678949983,2,2.64125
-1.3008544097688288,0.9779045655319333,2,2.5100000000000002
-0.007003056066092722,-0.10513258512036536,1,2.554583333333333
0.5889508480037164,-0.039430104507808754,1,2.655416666666667
0.7283595124850809,-0.5170455372253123,1,2.7116666666666664
-0.06808902968548258,0.14860719364060082,2,2.4808333333333334
0.313951512163167,-0.5805663323470377,1,2.3245833333333334
1.1192818535888962,-0.7837000319452169,1,2.4808333333333334
0.8520265268631447,-0.5408904942660603,1,2.3945833333333337
1.123856877487183,-0.43495917836605286,1,2.3437500000000004
1.4650740483884477,-0.7259110929398539,1,2.409166666666667
1.507925657447112,-0.7193814072752703,1,2.4141666666666666
1.722773187474867,-0.9458402318904633,1,2.399583333333333
1.5653938486213281,-0.9416374530105445,1,2.4154166666666668
1.2599328394071108,-2.0640749073366402,1,2.199583333333333
1.856632885641751,-1.5228413312028068,1,2.235416666666667
1.3442663157041423,-1.789368081611805,1,2.3000000000000003
1.1369572081372403,-1.3672394149754568,1,2.4154166666666668
1.1274008394864292,-1.3688888404007824,1,2.4166666666666665
1.108855345088819,-1.3644830459942454,1,2.4129166666666664
1.1324122412832016,-1.367456042117345,1,2.4175
1.1378514538377291,-1.375448188694326,1,2.4175
0.8543811827637542,-0.8935376452881103,1,2.30875
0.864971898569679,-0.8917274487343978,1,2.3120833333333333
0.8590801263185325,-0.8899940734485927,1,2.31
0.8804492916239457,-0.9002431501541437,1,2.314583333333333
0.8935170961637403,-0.898914515377561,1,2.314583333333333
0.8951068983829841,-0.8964422834556202,1,2.315
0.8995991053152327,-0.9046819331503775,1,2.3175
1.159978867393981,-1.3598134761389264,1,2.4204166666666667
1.1585432089846754,-1.35508882924516,1,2.4179166666666667
1.036693598665979,-1.2517340220417628,1,2.2108333333333334
0.8384070396275857,-1.135494950656338,1,2.2795833333333335
1.463394725268139,-1.7655626265941815,1,2.3350000000000004
1.1051004333094574,-1.29765418139703,1,2.2112499999999997
1.0145039851500355,-1.3273573086011152,1,2.1933333333333334
1.3356718178295526,-1.879349341216572,1,2.27
1.6152667855634333,-1.8972658529072501,1,2.2704166666666663
2.690651334243159,-1.4805419216103788,1,2.4370833333333333
1.0878934366713182,-1.3861256104695951,1,2.220833333333333
2.2123107673801794,-2.7482115333945916,1,2.5341666666666667
2.047229389811868,-1.3682371148004897,1,2.265833333333333
2.265624999442605,-2.766768320077703,1,2.5174999999999996
0.9693422651801772,-2.369025348541909,1,2.2899999999999996
0.14816748251137757,-0.3592791287613967,1,2.3175
0.1041319185958299,-1.2161133534079376,1,2.3591666666666664
0.17052047625083783,-1.299550035716285,1,2.345
0.359036843549186,-1.6391532585955528,1,2.315
0.12265053958489892,-1.4674391941142868,1,2.34
1.3501153038354683,-1.7860439074751915,1,2.377083333333333
0.1609695065179618,-0.911752802811941,1,2.3962499999999998
0.5021611139041777,-2.1104092574069893,1,2.5370833333333334
0.9794022103131432,-2.382328334855542,1,2.5708333333333333
1.7148224175233575,-2.7496971047475065,1,2.6891666666666665
0.1433773071241018,-2.259532631829294,1,2.3658333333333332
0.7603992026021721,-1.7052512874883403,1,2.4029166666666666
0.814031058312728,-1.40055383225936,1,2.2591666666666668
0.22475456902901514,-1.3928711695835372,1,2.169583333333333
1.350779618552467,-1.160636177455946,1,2.145
1.2011130239156325,-1.0879521819045002,1,2.1195833333333334
0.7901209585676181,-1.1188027825068712,1,2.2445833333333334
0.40720979682906044,-0.9046474668529734,1,2.0775
1.141710342635636,-0.07296358907552894,1,2.1633333333333336
-0.8483434779789077,1.3813398928411273,2,2.441666666666667
0.027922825858232858,-0.1450955375132596,1,2.8625000000000003
-0.5247085324833799,0.5017079792985933,2,2.5445833333333336
-0.11508674003145605,-0.8594025231169945,1,2.2137499999999997
-0.5090656794565369,-0.791575810424655,1,2.1429166666666664
-0.08096458819416846,-1.0840150728379803,1,2.1599999999999997
-0.4829127789690139,-0.40410448715459535,1,2.097916666666667
-0.9041144077293476,0.3573182685320652,2,2.2712499999999998
-0.735944407309021,-0.29125595976510893,2,2.38125
-0.7656289097034328,-0.2955036963938061,2,2.3754166666666667
0.8041024292794179,-0.9595502008891,1,2.5900000000000003
-0.4691145886722765,-0.7866371813109516,1,2.424583333333333
0.07449472151359215,-0.7048197856993328,1,2.5258333333333334
-1.4633088821175593,0.3953289450051019,2,2.2658333333333336
0.7492615720917237,0.09010947088138907,1,2.4725
0.5101310001733345,-0.0012604578847229622,1,2.2716666666666665
0.4293355091943379,0.5020815736012203,1,2.1220833333333338
-1.3559278637932966,-0.4052054882919151,2,2.3916666666666666
-1.997654161018863,0.84173380208235,2,2.3766666666666665
-2.125301821659151,-0.2870845998312819,2,2.4079166666666665
-1.6627519549986525,0.42649029211642153,2,2.2029166666666664
-1.4819893426573916,-0.14336451928003452,2,2.294166666666667
-1.3269895942920495,0.5042383853700468,2,2.1725
-2.1897004853867994,0.28652431710398446,2,2.3008333333333333
-1.9584528874027913,-0.466954372006505,2,2.4208333333333334
-1.6973267019406784,0.5367985721094921,2,2.1779166666666665
-1.789690879160318,0.7512502235292486,2,2.2329166666666667
-1.0409739166962133,0.04713842855361599,2,2.2279166666666668
-1.315025124316182,-0.1627860925046276,2,2.0595833333333333
-1.649770290697621,0.5271232973254629,2,2.189583333333333
-0.5638756042838349,-0.5055085994368134,1,2.322083333333333
-1.3233754495100258,0.5411470512113827,2,2.18875
-0.06988176320186672,-0.32569848497197906,1,2.2025
-0.981705489587713,0.13086477819066247,2,1.95375
0.01597230007868713,-0.05876919636587679,1,2.2183333333333333
-1.7440781441005344,-0.25861974774831936,2,2.1820833333333334
-0.9344108492092136,0.3887424917375304,2,2.04625
-0.897597530757958,0.34440852703449587,2,2.0500000000000003
-1.0380505437628813,-0.2565663547917445,2,2.138333333333333
-1.466071295337964,1.1543105661820767,2,2.0370833333333334
-1.5807882115508385,1.1208689631632318,2,2.0141666666666667
-1.5663490492345427,0.2647786388907439,2,2.38125
-1.8161940626252517,0.1518166488031375,2,2.4341666666666666
-1.3993220130551989,0.2201925424631562,2,2.236666666666667
-2.177863594568594,0.6500635603079639,2,2.4145833333333333
-0.9481294218805586,1.2174204223917537,2,2.171666666666667
-0.9440894165319362,0.9710145542760693,2,2.1941666666666664
-0.7336476357612925,0.8289452254743485,2,2.1220833333333333
-1.1386700334179367,0.2960805346515003,2,2.4125
-0.23133734680007012,-0.18973223972499317,1,2.6183333333333336
-0.5214702530592337,-0.06997050891639338,2,2.6424999999999996
-2.2041327714324943,0.6945701897708273,2,2.339583333333333
-2.2670587491598466,0.13204126884842435,2,2.294166666666667
-0.31273096852523663,0.17582081309294076,2,2.3404166666666666
0.45965178193296746,-0.729576517527588,1,2.3133333333333335
0.9479575242415026,0.32542220472279165,1,2.7695833333333333
1.1794002580002123,0.14968451841703354,1,2.6437500000000003
0.8836751326742824,-0.3945439365474347,1,2.4770833333333333
0.7041029038013805,-0.5679776757456801,1,2.6391666666666667
-0.14419259040120155,0.2305394062609714,2,2.106666666666667
-1.5652123259975796,0.4236766131729402,2,1.96
-1.662359979210911,0.19701026445014552,2,1.9775
-1.2698438016886442,0.6003987712034649,2,2.1620833333333334
-2.5317509323282934,0.21685972335252854,2,2.361666666666667
-2.5503258072210806,-1.0418990913695756,2,2.3358333333333334
-1.2581038468980483,-0.5989145412497462,2,2.112083333333333
-0.28361992751793064,-1.0031737731926247,1,2.4995833333333333
-0.28607032112443026,-0.817246661601456,1,2.466666666666667
-0.2077446794718227,-1.1384129741343296,1,2.512916666666667
-1.4197431321752063,-0.44694100148399435,2,2.719583333333334
-1.5798655844417924,-1.3401634107412324,2,2.75125
-2.4268462115047567,-1.3891117981050172,2,2.3866666666666667
-2.0598050754500785,-1.3947444493661199,2,2.3491666666666666
-1.900719415120769,-1.410303552659181,2,2.4625
-1.5078009823549579,-1.7679183206440179,1,2.5958333333333337
-0.9151896476445142,-0.6816229969517517,2,2.6945833333333327
-1.355465747984675,-0.7620811302798448,2,2.4933333333333336
-1.9334128727065913,-1.395822929171678,2,2.5258333333333334
-1.3308928886106959,-1.018212293518898,2,2.5879166666666666
-1.1632634161434654,-0.8015285024037502,2,2.4833333333333334
-1.2824160620181606,-1.5698092359230145,1,2.1645833333333333
-1.7315232704805854,-1.9068446616318533,1,2.252083333333333
-1.5596317192010827,-0.8697993749006838,2,2.149583333333333
-1.892748455292801,-1.5394267462120028,2,2.3604166666666666
-1.7927336667549356,-1.5397403480940854,2,2.37
-1.6097887233227393,-1.9783479207785348,1,2.25
-0.7901552086597657,-0.8500059038398381,1,2.4250000000000003
-0.8031237839454988,-0.9373941203560917,1,2.2245833333333334
-1.397641744281507,-0.7963978041004962,2,2.1220833333333333
-0.5108107142407855,-1.2698465828627088,1,2.34125
-1.3274681958011423,-0.8397794942624639,2,2.1220833333333333
-1.9941548109471174,-1.4796330697750362,2,2.372916666666667
-1.6284734080028822,-1.1540715693835577,2,2.3329166666666663
-0.5532383645192374,-1.3037449843340152,1,2.158333333333333
-0.5662101475518091,-1.2782549639111134,1,2.14
-1.0191795211168557,-1.3609632434920627,1,2.2066666666666666
-1.002258575036062,-1.34514377418074,1,2.2158333333333333
-1.4154198745771127,-2.9755032737459914,1,2.237083333333333
0.5155596370412279,-1.4768007281688469,1,2.1233333333333335
-0.3731771173996388,-1.9318558062099191,1,1.7625000000000002
1.1410492651504442,-2.620650389534997,1,1.8929166666666666
0.7647146146345899,-3.258963488012538,1,1.986666666666667
0.3631508505006572,-2.733386244039916,1,2.03125
0.7807963105111679,-3.3404986935796854,1,1.97625
0.9410181537306529,-2.5420722393378843,1,1.8733333333333333
0.29895673210380963,-3.4770869821863446,1,2.0708333333333333
0.46993932276006284,-2.748188756097632,1,1.9512500000000002
-0.20124153663167835,-2.890569954632118,1,2.1179166666666664
-0.20041990180215663,-2.888501032504139,1,2.11875
-0.08803568564664185,-2.7653834308953296,1,2.2395833333333335
-0.03722027779331986,-2.775713326808356,1,2.1358333333333333
0.11096562938258078,-1.9987137189975677,1,2.0741666666666667
1.2007266539329986,-1.8157921534568031,1,2.274583333333333
0.6855343822819138,-3.015172039431666,1,2.28125
0.5408527014681098,-2.5070463844310553,1,2.0079166666666666
0.05448784976696769,-2.713787130215491,1,2.0429166666666667
0.3273065922039594,-2.64961573545202,1,1.9887500000000002
-0.2793853050902146,-2.9728738703412723,1,2.0829166666666667
-0.34490339760682504,-2.317607510112257,1,2.015416666666667
-1.4324778925732253,-2.1662144869250253,1,1.9620833333333332
-1.5813179314627706,-2.9180870328837347,1,2.154583333333333
-1.3008006167792971,-3.112328548304628,1,2.2816666666666667
-0.08337591590401773,-2.3046384026005904,1,2.200833333333333
-0.28794632966042855,-2.4336030973410963,1,1.90625
-0.26322664783168637,-2.448486817614516,1,1.9045833333333333
-0.09696646773254655,-3.105939645135308,1,1.9637499999999999
-0.026955429306722397,-2.1733473847310165,1,1.9566666666666668
0.8237272395745137,-1.968422365882801,1,2.1799999999999997
-0.4816129912481713,-2.225180126022168,1,2.1612500000000003
-0.03966892514462998,-2.609996850583511,1,2.370833333333333
1.502829520237003,-1.9204505475369538,1,2.2575
2.1150564921723283,-2.316269544841018,1,2.4508333333333336
2.27374825515144,-2.135869716282511,1,2.28375
1.8684491670955403,-1.7554260806619466,1,1.9541666666666668
1.846215278280059,-1.8182279260659422,1,2.2
1.3559360721570506,-2.0738313205519514,1,2.314583333333333
1.0709295522621856,-3.0821070236682413,1,2.387916666666667
1.1829131286587546,-2.589004432350541,1,2.13125
1.3930282546461903,-2.856385847807888,1,2.234583333333333
0.7879657323532707,-3.0921800434878897,1,1.9929166666666667
0.8027895956527664,-3.098565190906445,1,1.9920833333333334
-0.10824237277471149,-2.4768776642883195,1,1.8595833333333331
-0.6465991780658671,-3.0828162820408824,1,2.0920833333333335
-0.5547723977293159,-3.035284998841823,1,2.1125000000000003
